,Rank,Throughput,Throughputs,Uncert,Start
52,52,21.739646091259303,"[20.89285621 21.78619572 21.82399494 21.86270223 21.91642718 21.86604859
 21.85320655 21.83704108 21.53977049 21.5340305  21.56653951 21.66677049
 21.86485334 21.82137567 21.98684088 21.60877316 21.39723976 21.89123885
 21.9074247  21.61799915 21.81851901 21.83465706 21.6596724  21.50531853
 21.85040123 21.97180468 21.87992298 21.96734006 21.81411646 21.75769542
 21.81423542 21.41642908 21.89986833 21.60678885 21.9998405  21.93216928
 21.81370009 21.84968509 21.58253973 21.831082   21.63454388 21.77309172
 21.71658767 21.75243015 21.9324098  21.70951582 21.97210641 21.78079805
 21.78263652 21.55288539 21.91672739 21.87298358 21.92195237 21.25816446
 21.99615067 21.91648723 21.81197532 21.76059537 21.53263944 21.69262098
 21.59687277 21.80543555 22.06014146 21.70745407 21.92880266 21.66876583
 21.83900829 21.94546552 21.72519797 21.48071971 21.62384245 21.78056085
 21.74521673 21.34773594 21.90976463 21.84312269 21.54737055 21.64730586
 21.42124613 21.79165543 21.73499606 21.40267801 21.73493701 21.769833
 21.8554155  21.51607654 21.84169142 21.57433302 21.87029276 21.80674319
 21.98267216 21.70362613 21.80650543 21.60533003 21.86252299 21.65668203
 21.57136617 21.56991213 21.95022238 21.39867061]",0.1884962561531608,2023-09-14 14:51:46.861700
53,53,21.739785479442702,"[20.86571867 21.82590025 21.81887606 21.86150735 21.91582679 21.8342995
 21.87483765 21.84437521 21.57078453 21.47904719 21.59634806 21.66547958
 21.89669141 21.78156898 21.96480689 21.63150196 21.39517967 21.92940377
 21.9089246  21.58620857 21.81893556 21.86180606 21.63407583 21.52690325
 21.82899709 21.99863059 21.84890933 21.93325163 21.81078598 21.81810248
 21.79141799 21.43984649 21.90592501 21.571308   21.97711633 21.9876869
 21.78299238 21.83561061 21.59494894 21.83680266 21.66395416 21.77030693
 21.68615258 21.75444131 21.92994479 21.68033431 21.97530525 21.80918057
 21.7499463  21.6105827  21.88632788 21.9068248  21.89537296 21.25155734
 21.9789277  21.9354768  21.81494924 21.76035861 21.50450923 21.72254338
 21.6244854  21.77735917 22.09578523 21.66765074 21.97132193 21.66207701
 21.8094184  21.91564668 21.75497373 21.45324266 21.65257896 21.78423801
 21.77504743 21.28933537 21.90160703 21.83930638 21.58702404 21.65199293
 21.38814402 21.78880655 21.77481036 21.40033064 21.72761716 21.77439549
 21.85314685 21.48654674 21.86694511 21.54998249 21.89501341 21.81316479
 21.93710085 21.74633982 21.80133533 21.6062053  21.86891771 21.62998132
 21.56235429 21.57223869 21.98478653 21.3989568 ]",0.19311609215192907,2023-09-14 14:51:46.861686
54,54,21.73937156436556,"[20.91486864 21.76320006 21.78969674 21.90154707 21.87435915 21.86545095
 21.87770908 21.81941164 21.58026916 21.53774085 21.5579964  21.67217049
 21.87693132 21.77901918 21.97602965 21.62208913 21.4950333  21.87645273
 21.90214668 21.62881174 21.76379212 21.82429262 21.68262598 21.41654374
 21.95913953 21.92303371 21.90082758 21.89759044 21.85756518 21.74267544
 21.83018842 21.43347051 21.92339418 21.5456296  21.98224933 21.95166792
 21.84843197 21.83114158 21.59669786 21.83173734 21.60900663 21.78518716
 21.73127647 21.78192481 21.89765038 21.67128988 21.99125298 21.8094184
 21.78572109 21.57206418 21.87429934 21.91678744 21.83096285 21.31508762
 21.94371984 21.93619857 21.81506821 21.78684837 21.51260504 21.69379747
 21.59483236 21.86055154 22.06920904 21.70580495 21.82250664 21.73405128
 21.84562787 21.91702761 21.796524   21.39334881 21.64560729 21.78839115
 21.77824843 21.29766684 21.92567743 21.81292689 21.57724248 21.64285502
 21.40118937 21.81268899 21.76829285 21.39861337 21.6529892  21.87489746
 21.8020483  21.51833362 21.85983474 21.56398168 21.90670482 21.80406864
 21.89848955 21.73664962 21.84401733 21.55939073 21.91852883 21.61829124
 21.57136617 21.59226781 21.96408323 21.34853349]",0.18870371092425908,2023-09-14 14:51:46.861737
55,55,21.73912756226629,"[20.89138309 21.79426756 21.81964969 21.87083087 21.82858016 21.91720775
 21.85362442 21.86616812 21.54870546 21.50011691 21.62559606 21.68291982
 21.8706515  21.74864547 21.94841574 21.68621136 21.43283886 21.90184687
 21.90064771 21.61274287 21.8016324  21.83632582 21.68321367 21.40674419
 21.92964422 21.91648723 21.86748305 21.93078644 21.86670603 21.7329885
 21.83590861 21.39575187 21.95919981 21.58539316 21.95383657 21.93667977
 21.89363525 21.7969991  21.58690754 21.83090328 21.65252035 21.74261634
 21.77303247 21.74444837 21.90580504 21.65674066 22.00637635 21.80317727
 21.74255725 21.56671393 21.96323903 21.82989058 21.91708766 21.28191622
 21.97693521 21.85798322 21.88129942 21.71664662 21.58067666 21.67545877
 21.62705761 21.78388211 22.06671319 21.75130644 21.81762646 21.74610337
 21.78981544 21.96655592 21.79486132 21.38357047 21.68850428 21.74007566
 21.78625505 21.30844507 21.88111988 21.83304814 21.6083646  21.61519548
 21.40989512 21.78133177 21.8356702  21.32821456 21.72596497 21.84031996
 21.79676155 21.47074611 21.95263171 21.48487331 21.93036561 21.80567329
 21.94588693 21.75384975 21.80246422 21.57538033 21.8586999  21.63553854
 21.55642799 21.58329669 21.97132193 21.3555431 ]",0.19423420610335515,2023-09-14 14:51:46.861721
56,56,21.739933263320626,"[20.96782226 21.74498031 21.82167329 21.86323997 21.86061128 21.89111905
 21.82840148 21.88884298 21.55364028 21.53200194 21.57375122 21.69473875
 21.86569    21.79058701 21.94907814 21.64355766 21.46291209 21.87717063
 21.90208672 21.62992284 21.79717727 21.8226257  21.67540005 21.42050049
 21.92886277 21.95853679 21.86485334 21.92994479 21.82816324 21.77978999
 21.82274476 21.38448502 21.94083106 21.58038559 21.95100536 21.98853298
 21.84825296 21.79587077 21.61542909 21.84956574 21.60182967 21.78275514
 21.73930766 21.74988717 21.89291627 21.70586384 21.95317388 21.81233215
 21.78637371 21.54789289 21.93072632 21.88028204 21.87537598 21.28197284
 21.96975314 21.89279645 21.86270223 21.75160214 21.52533936 21.67070284
 21.63916689 21.8184     22.07006141 21.68850428 21.8790254  21.70833763
 21.84324197 21.9026264  21.81066705 21.39151826 21.67410811 21.78530581
 21.76545007 21.27653916 21.9331915  21.84330162 21.58160815 21.63758665
 21.39804101 21.78210274 21.80763485 21.35913517 21.67222921 21.85989447
 21.83608741 21.48423863 21.89315593 21.52319663 21.92447566 21.77214363
 21.95082467 21.73611809 21.80549498 21.60959034 21.88183807 21.62162162
 21.55184026 21.59110231 21.96317873 21.38237024]",0.18943447465198593,2023-09-14 14:51:46.861753
57,57,21.74072633232597,"[20.92197932 21.82721035 21.84073734 21.76971452 21.8706515  21.97065819
 21.86276198 21.85631115 21.54528145 21.53959651 21.58527668 21.67528259
 21.87818772 21.76296325 21.97415839 21.64636869 21.44651374 21.88908255
 21.90586502 21.62740841 21.78720437 21.82572161 21.68920989 21.42055784
 21.92051075 21.96480689 21.8740601  21.91450603 21.84425592 21.76621992
 21.83435909 21.40273527 21.90790465 21.5840537  21.97512416 21.95980258
 21.85195302 21.80858604 21.62232289 21.82482847 21.6170061  21.77457329
 21.73517322 21.74226179 21.90238654 21.72112787 21.94329852 21.81661499
 21.79106185 21.55468558 21.90982464 21.88932212 21.86993403 21.27874626
 21.8918379  21.98756603 21.85350503 21.73794902 21.53872663 21.6778669
 21.63144347 21.82429262 22.06805236 21.68850428 21.78121316 21.7991373
 21.84061809 21.91636714 21.78554311 21.43599747 21.65439584 21.7775963
 21.76657525 21.28106703 21.93565723 21.82828236 21.58848039 21.64174259
 21.40565591 21.78554311 21.78121316 21.37717078 21.68926869 21.82977144
 21.8304267  21.49901911 21.89201762 21.52331244 21.92399499 21.78779774
 21.93848449 21.75172043 21.797593   21.60077979 21.88878309 21.59296717
 21.58323846 21.58434487 21.87800823 21.47835519]",0.18681398687766723,2023-09-14 14:51:46.861743
58,58,21.739416875872124,"[20.95101914 21.7489411  21.82298287 21.80032537 21.87860655 21.87896556
 21.92165202 21.79806815 21.60731408 21.46976654 21.65375111 21.66178374
 21.83555101 21.84151252 21.88453174 21.70309622 21.46233628 21.88183807
 21.90172695 21.57119167 21.85028187 21.76396975 21.7476995  21.40937945
 21.92910321 21.94341889 21.81899507 21.93325163 21.82256617 21.78601773
 21.88279575 21.34278107 21.98430321 21.51723396 21.94709105 22.05357364
 21.78441597 21.80169181 21.68821029 21.82875884 21.55096939 21.83888906
 21.6726989  21.75243015 21.89896911 21.76734517 21.89950863 21.80597047
 21.77801129 21.56613255 21.91408583 21.88758536 21.87591434 21.27999149
 22.02691689 21.89729076 21.85875962 21.6953271  21.56316795 21.64806737
 21.67957053 21.769833   22.06154067 21.77196587 21.85911798 21.64467027
 21.8332269  21.92844201 21.85195302 21.37305873 21.63969369 21.7887472
 21.83149903 21.27840667 21.92411516 21.83412073 21.58813085 21.57538033
 21.40909298 21.77848558 21.79634584 21.37066075 21.68668167 21.84121437
 21.89932879 21.486893   21.88692667 21.46861423 21.9089246  21.86055154
 21.86903727 21.75485541 21.85798322 21.53611741 21.89231716 21.60947359
 21.63390032 21.58521844 21.90520522 21.38185589]",0.19314302195398853,2023-09-14 14:51:46.861752
59,59,21.739739774640135,"[20.9362152  21.73842157 21.77220288 21.92465592 21.86957532 21.87645273
 21.86210477 21.86001394 21.5520725  21.53287127 21.59500723 21.67340348
 21.8760938  21.78649237 21.88435214 21.71051739 21.45980311 21.87005361
 21.84145289 21.69856356 21.79224904 21.8259598  21.67992304 21.41327623
 21.92423532 21.9655909  21.80050359 21.99294576 21.76254883 21.83561061
 21.77961211 21.45393304 21.90562509 21.53205989 21.95166792 22.04816421
 21.85308716 21.73741743 21.64086444 21.87208657 21.56130823 21.83769678
 21.72991884 21.75101074 21.82917578 21.71617502 22.01346123 21.80573273
 21.72702706 21.63068312 21.90934461 21.82125663 21.9259779  21.29097848
 21.96414354 21.90652486 21.79242713 21.81417594 21.47541468 21.73529132
 21.6242516  21.83358442 22.0630009  21.70221308 21.86557047 21.7026252
 21.83876982 21.9155266  21.79527696 21.42572104 21.58644156 21.83680266
 21.7883318  21.26703689 21.86431552 21.9052652  21.5858591  21.631268
 21.40485409 21.72513897 21.85440052 21.36592349 21.69009197 21.84252631
 21.83507423 21.48868218 21.88584888 21.52626608 21.85213209 21.82536435
 21.96215372 21.72372312 21.83596821 21.60311301 21.81905458 21.67469534
 21.56938872 21.58411194 21.96999448 21.37819905]",0.1890180463602368,2023-09-14 14:51:46.861741
60,60,21.740183810144917,"[20.92269066 21.69962297 21.83984297 21.87124942 21.88411268 21.89435427
 21.8027019  21.91510636 21.50502949 21.56217994 21.60994057 21.67680961
 21.83102243 21.76391054 22.00692118 21.62699915 21.44363941 21.89267663
 21.87256497 21.6505866  21.78928131 21.83024799 21.70951582 21.48320014
 21.83096285 22.01988396 21.84008146 21.93421381 21.86736351 21.75633449
 21.76462106 21.46285451 21.89980838 21.59098576 21.93012514 22.03207319
 21.77279544 21.90478537 21.54870546 21.89147847 21.59226781 21.81506821
 21.6715247  21.75461878 21.89321584 21.72985982 21.99905404 21.72844335
 21.79023089 21.60270466 21.90202676 21.89866938 21.84914802 21.29585263
 21.95486081 21.89824978 21.83787561 21.76793746 21.53223375 21.6893863
 21.60317135 21.86222426 22.00897966 21.70297846 21.93577753 21.69591547
 21.80044418 21.9896209  21.78150968 21.34175621 21.73304754 21.74728567
 21.72507998 21.37614262 21.83501463 21.87208657 21.59582337 21.63916689
 21.4230244  21.75603866 21.73428747 21.43324081 21.68209709 21.77735917
 21.89333567 21.46429415 21.88878309 21.54870546 21.88237675 21.79343636
 21.96667655 21.7577546  21.80805099 21.63600664 21.8101319  21.69138581
 21.52331244 21.58451958 21.93162815 21.45140185]",0.1849079039730844,2023-09-14 14:51:46.861534
61,61,21.740546784706194,"[20.88598342 21.72620098 21.89645168 21.84861097 21.90532518 21.87555543
 21.77516597 21.93860481 21.53948052 21.52939435 21.5572993  21.70792529
 21.88986116 21.76248963 21.97929001 21.62588835 21.40966593 21.92297363
 21.90934461 21.64748159 21.78773841 21.81869753 21.64221097 21.4716105
 21.92507653 21.92057081 21.87740993 21.96372142 21.89417451 21.67357964
 21.85374382 21.43082932 21.90088753 21.59325858 21.94365965 22.04038901
 21.71146012 21.88225705 21.55840306 21.95817517 21.57124984 21.82060192
 21.67246405 21.69009197 21.92681924 21.69844585 22.00486307 21.71971254
 21.88974137 21.5042202  21.96703846 21.89789014 21.81209426 21.33179744
 21.8874656  21.99234117 21.84795462 21.74072554 21.46924799 21.71865116
 21.6362407  21.79444569 22.0762126  21.70191872 21.96408323 21.66020019
 21.74515763 22.01818702 21.81881655 21.3086721  21.75947081 21.74864547
 21.72980079 21.37014697 21.87364144 21.77392137 21.60422146 21.62647297
 21.42709832 21.75603866 21.76941832 21.45709787 21.68386016 21.75041938
 21.92183223 21.48989438 21.83501463 21.57340215 21.90784465 21.79682093
 21.88920233 21.80781319 21.80448464 21.65017645 21.77018845 21.71558555
 21.46619477 21.65000068 21.89555274 21.48221944]",0.19330044666520843,2023-09-14 14:51:46.861516
62,62,21.740179592020123,"[20.87960558 21.77658853 21.84037959 21.84055846 21.90706475 21.83286938
 21.87453858 21.84312269 21.52777217 21.5724132  21.57578765 21.7149961
 21.86563024 21.76231203 21.93385298 21.66360217 21.47287841 21.8609697
 21.90652486 21.65093816 21.75148386 21.83435909 21.72360514 21.47772089
 21.8104292  21.99149479 21.86604859 21.90484535 21.94654918 21.6879751
 21.79343636 21.47305132 21.8560723  21.63395883 21.90706475 22.03899249
 21.8239354  21.82542389 21.54481726 21.91708766 21.56264487 21.82107807
 21.67487151 21.76444343 21.91108482 21.69162107 22.05345205 21.68973913
 21.86270223 21.56607441 21.86222426 21.89129876 21.91979001 21.27778413
 21.94799423 21.89321584 21.84544891 21.72401807 21.53930654 21.76225283
 21.57590403 21.85398262 21.96372142 21.70121228 21.97548634 21.70080022
 21.80579216 21.95112582 21.77907847 21.41270309 21.65779599 21.74834984
 21.76621992 21.34010526 21.86557047 21.8356702  21.6379378  21.63313981
 21.39060311 21.7923084  21.72755815 21.43967412 21.6831549  21.77587723
 21.85625143 21.51289429 21.90292623 21.52354407 21.86132813 21.85058027
 21.94883726 21.75586116 21.79123992 21.65000068 21.78578042 21.65744421
 21.56584186 21.59261748 21.91852883 21.45870942]",0.18436202161673396,2023-09-14 14:51:46.861570
63,63,21.74005328504143,"[20.84935041 21.73487796 21.83137988 21.84216849 21.95739168 21.87328261
 21.79260522 21.91942966 21.49272337 21.5728204  21.61163354 21.67175953
 21.87047213 21.76852978 21.93259018 21.61595474 21.50896117 21.87394048
 21.9089246  21.60054649 21.83334607 21.83882944 21.68015805 21.4762218
 21.81435439 22.03492536 21.86580953 21.9068248  21.89777026 21.68574108
 21.83495503 21.38671457 21.94847595 21.59646466 21.94630836 22.05211466
 21.76539085 21.87651256 21.54824112 21.9088646  21.56473734 21.78257721
 21.71122443 21.75337653 21.87723045 21.74663539 22.00056651 21.72891548
 21.8164365  21.53258149 21.90004818 21.94083106 21.87244537 21.2404418
 21.99409459 21.87878606 21.89357533 21.6853296  21.53936453 21.76355529
 21.57724248 21.85434082 21.96155081 21.74574871 21.97542598 21.66090396
 21.80216714 21.99040669 21.78411938 21.3680921  21.65550957 21.75846472
 21.76172005 21.33043239 21.91660731 21.83340566 21.60719736 21.63682588
 21.41981226 21.74362097 21.73015494 21.44478905 21.68168575 21.76929984
 21.86323997 21.49416702 21.93234967 21.51289429 21.9068248  21.80305842
 21.94582673 21.74509852 21.80602991 21.65627166 21.78257721 21.69791619
 21.4810081  21.63120951 21.9555236  21.4316905 ]",0.19525447059132015,2023-09-14 14:51:46.861529
64,64,21.739983066156192,"[20.88451126 21.73788996 21.83805445 21.84861097 21.90292623 21.87262477
 21.8371603  21.8357894  21.58341315 21.53095883 21.56845829 21.71422988
 21.86569    21.76633836 21.9387853  21.6596724  21.45876698 21.88040172
 21.91258522 21.63864012 21.79153671 21.83453787 21.67904179 21.47103423
 21.8649131  21.98212853 21.87471802 21.90520522 21.9063449  21.69815159
 21.81572259 21.43496364 21.90604497 21.58923776 21.94745231 22.04427593
 21.73163066 21.91372566 21.51104323 21.95576462 21.56072714 21.82072096
 21.67140729 21.75337653 21.91888915 21.68891588 22.01309779 21.73529132
 21.81732896 21.57113351 21.90226661 21.89411459 21.87501709 21.28174638
 21.94420138 21.93637902 21.83751795 21.73109938 21.54180052 21.67246405
 21.61805756 21.86138787 21.96082737 21.74805423 21.95636721 21.66430616
 21.80834824 22.00062702 21.74456658 21.35896409 21.74172999 21.74965065
 21.72366413 21.37682805 21.87136901 21.83948524 21.59780566 21.63021525
 21.42658182 21.75337653 21.77321024 21.39666747 21.68621136 21.81233215
 21.86138787 21.46602197 21.90514524 21.52284919 21.90826462 21.80751596
 21.94540532 21.74084371 21.80549498 21.64625155 21.83394195 21.65674066
 21.52319663 21.59990496 21.95522232 21.41900937]",0.19014945543874967,2023-09-14 14:51:46.861521
65,65,21.739848504299093,"[20.88456578 21.73098132 21.83841213 21.84073734 21.90952462 21.87280418
 21.86329972 21.88076079 21.54226458 21.49855691 21.61391071 21.67287504
 21.8618658  21.77184737 21.96939115 21.62168006 21.50219726 21.83584901
 21.9005278  21.65650616 21.79040895 21.82965231 21.71287438 21.47725961
 21.82989058 21.98086017 21.90382578 21.87029276 21.9068248  21.72761716
 21.82709124 21.39798377 21.90640489 21.58504372 21.9846657  22.01031183
 21.76586459 21.88153882 21.58364607 21.88117972 21.55944883 21.82631708
 21.66436483 21.75621616 21.92399499 21.69809274 22.00286587 21.73157163
 21.84694034 21.53866864 21.90676481 21.89561267 21.87627327 21.27286168
 21.97989389 21.90856461 21.83966411 21.76136487 21.53374068 21.69109174
 21.56706278 21.86634742 22.01218925 21.72685004 21.94588693 21.65146553
 21.80442521 21.99070893 21.78506851 21.36318482 21.73794902 21.71994842
 21.75367229 21.34357825 21.90418562 21.8371603  21.59926347 21.612159
 21.41574111 21.78056085 21.74391646 21.39792654 21.71199045 21.78756039
 21.85565433 21.52609231 21.86335947 21.54064046 21.87077108 21.83555101
 21.94745231 21.71935874 21.83674305 21.61612996 21.8321544  21.68544717
 21.52499186 21.5866163  21.95648773 21.3924907 ]",0.19113123884123687,2023-09-14 14:51:46.861529
66,66,21.73933252189925,"[20.91749356 21.76302245 21.84091623 21.83769678 21.91042471 21.83954486
 21.86049181 21.8499238  21.56560932 21.54098846 21.58341315 21.66078667
 21.87059171 21.79011219 21.97270989 21.63542151 21.44685871 21.88764525
 21.88141912 21.64877035 21.79284269 21.81750746 21.68051058 21.43519337
 21.88129942 22.03365089 21.83155861 21.94089124 21.83096285 21.77498816
 21.78483122 21.43467648 21.88650752 21.60853969 21.94757274 21.98817036
 21.873163   21.78702637 21.5750894  21.87723045 21.6319114  21.7690629
 21.68127443 21.77226214 21.91096479 21.74161181 21.90418562 21.79575201
 21.81274846 21.58574262 21.88291546 21.86132813 21.88405282 21.30844507
 21.97355483 21.91414586 21.83114158 21.76793746 21.499828   21.66125587
 21.63530449 21.86216452 22.01152303 21.71558555 21.88315489 21.71900494
 21.82357819 21.93222941 21.77611432 21.45122929 21.63144347 21.76959604
 21.73198486 21.34830561 21.89669141 21.83179692 21.62471922 21.63103404
 21.36735015 21.78868786 21.77635143 21.3651817  21.72154071 21.82965231
 21.85852072 21.49076032 21.88542978 21.52487603 21.90712474 21.78643304
 21.93006502 21.75864226 21.82637663 21.58626682 21.89615202 21.59459919
 21.58451958 21.57829008 21.96269636 21.36210096]",0.18597002730334802,2023-09-14 14:51:46.861600
67,67,21.739687899225682,"[20.94306627 21.74226179 21.87298358 21.80311785 21.94179391 21.83608741
 21.85756518 21.87364144 21.5469643  21.53171217 21.58912124 21.68009929
 21.86742328 21.79177415 21.9689085  21.59599826 21.44743368 21.88590876
 21.89447411 21.63653329 21.8184     21.8094184  21.66078667 21.47749025
 21.83960448 22.0296464  21.86915683 21.90796464 21.86754283 21.74350277
 21.78578042 21.42950897 21.93439423 21.6103492  21.93024537 21.99820715
 21.86802103 21.78465326 21.57770807 21.83441869 21.66812024 21.73068617
 21.71841532 21.73741743 21.9611288  21.69520943 21.9103647  21.7903496
 21.80496008 21.62261509 21.84950606 21.87280418 21.88620813 21.33310578
 21.97590891 21.87555543 21.83286938 21.75947081 21.53901658 21.67510641
 21.60066314 21.88429228 21.98194733 21.74829072 21.86061128 21.74066646
 21.78797576 21.97023582 21.72755815 21.44938883 21.64560729 21.81120223
 21.69320921 21.37957022 21.89309601 21.83638542 21.63249634 21.58108418
 21.383399   21.79498007 21.75426384 21.37460056 21.73287042 21.81286741
 21.89213744 21.49255014 21.85171427 21.55584716 21.90532518 21.75722204
 21.97126159 21.71081198 21.86461431 21.56107579 21.88507055 21.63758665
 21.59448261 21.56421419 21.96034511 21.36478229]",0.18307000672956258,2023-09-14 14:51:46.861564
68,68,21.739042231432038,"[20.93692751 21.70556938 21.88189793 21.83471665 21.88381336 21.84849163
 21.8483723  21.88998096 21.51978071 21.59821383 21.56816754 21.64976632
 21.88902266 21.79029025 21.97518452 21.62524531 21.44927381 21.88333447
 21.8934555  21.59798059 21.82500709 21.81923311 21.68386016 21.44783618
 21.86228401 22.04032829 21.78904392 21.98031663 21.83924676 21.77498816
 21.78145037 21.43818033 21.89519318 21.60748916 21.89243698 22.04670595
 21.86049181 21.78661104 21.54684823 21.90406567 21.63132649 21.7674044
 21.68297859 21.76420659 21.93848449 21.71764885 21.9227934  21.78192481
 21.7690629  21.62846089 21.86694511 21.88986116 21.89040024 21.30146634
 21.9671591  21.90748469 21.84049884 21.71234401 21.50057917 21.71782572
 21.58690754 21.89777026 22.02709884 21.67316862 21.93541665 21.70250745
 21.81613903 21.94083106 21.77226214 21.41705976 21.66659444 21.78340758
 21.72425404 21.31258908 21.9218923  21.79646461 21.63629922 21.66454083
 21.35537208 21.81596056 21.76006267 21.32940872 21.71764885 21.83400154
 21.89537296 21.44927381 21.92195237 21.49231918 21.9353565  21.79604892
 21.93475507 21.75018284 21.83310772 21.58021095 21.8930361  21.60999895
 21.5842284  21.56898165 21.96697814 21.31480366]",0.1936951051093107,2023-09-14 14:51:46.861571
69,69,21.73950244812212,"[20.90874639 21.75243015 21.85308716 21.82935448 21.92850212 21.8408566
 21.84330162 21.88531003 21.54667414 21.56223805 21.54191653 21.67651593
 21.89806996 21.78156898 21.94799423 21.65621303 21.41293234 21.89375508
 21.92369458 21.607139   21.81828099 21.83060542 21.63670884 21.46584918
 21.84759663 22.0446404  21.82554298 21.94034967 21.83674305 21.79260522
 21.75952999 21.46429415 21.90166699 21.56886534 21.94010899 22.02321798
 21.86580953 21.7993155  21.54998249 21.8732228  21.65844097 21.76651602
 21.68321367 21.75497373 21.93571738 21.69568012 21.91414586 21.82173281
 21.81500873 21.57119167 21.88525016 21.8554155  21.87489746 21.30157978
 22.0104935  21.90340598 21.84043921 21.73292946 21.50254402 21.67328605
 21.61531229 21.86969489 22.04828575 21.71529082 21.90220665 21.66812024
 21.82048289 21.93920646 21.76693059 21.44657123 21.63922542 21.80305842
 21.70733627 21.33845456 21.93253005 21.8272699  21.60830623 21.6459587
 21.37437213 21.79023089 21.78133177 21.35286409 21.72803025 21.81417594
 21.86563024 21.5004636  21.85195302 21.54754466 21.90136719 21.79349573
 21.90958462 21.77830772 21.79693971 21.59017    21.88926222 21.64045467
 21.58335492 21.56648137 21.93271044 21.39517967]",0.1889855968818052,2023-09-14 14:51:46.861571
70,70,21.739771990301143,"[20.97881926 21.74799511 21.79783057 21.88429228 21.91084477 21.8258407
 21.88327461 21.85195302 21.55288539 21.51376208 21.57031924 21.71953564
 21.86999382 21.78655171 21.92862233 21.62536222 21.49243466 21.88106003
 21.84765629 21.64238661 21.78536514 21.84157216 21.70992822 21.44496151
 21.86413626 22.03365089 21.79646461 21.97669372 21.78732305 21.82625753
 21.77706276 21.39872785 21.89681128 21.65216874 21.88267603 22.00322897
 21.86007367 21.79029025 21.62957195 21.86090996 21.5945409  21.75846472
 21.73269331 21.72413606 21.92627837 21.77866344 21.86628765 21.78625505
 21.83048627 21.61280126 21.82840148 21.93132753 21.88303518 21.25765608
 21.96143024 21.96191255 21.7989591  21.80882385 21.48141187 21.69056244
 21.56531865 21.91060473 21.97536562 21.72006635 21.88429228 21.71110659
 21.87310319 21.92988468 21.72118685 21.48943257 21.5952987  21.83549141
 21.67375579 21.34762201 21.94185409 21.7825179  21.64297212 21.60959034
 21.4280166  21.74628071 21.75615699 21.41614242 21.73399224 21.76266723
 21.9103647  21.44042109 21.88734583 21.52215437 21.95480055 21.79788996
 21.91900926 21.7610689  21.78435665 21.60258799 21.92123153 21.56095957
 21.63875718 21.52649777 22.00171613 21.35189525]",0.18525614575064303,2023-09-14 14:51:46.861538
71,71,21.73970650415886,"[20.97645393 21.751957   21.8449717  21.83614701 21.89878927 21.87328261
 21.84741764 21.85075931 21.54777681 21.56392356 21.52325453 21.71576239
 21.86371798 21.78999349 21.97439982 21.63349081 21.44082333 21.88680691
 21.89878927 21.6398693  21.79058701 21.79260522 21.67863056 21.46607957
 21.86975468 22.04372925 21.82679348 21.94660939 21.78726371 21.78311101
 21.81548463 21.44145545 21.89920889 21.60509664 21.92970433 22.00807146
 21.85899853 21.79129928 21.583122   21.85332594 21.6400449  21.7399575
 21.64830169 21.81667448 21.94371984 21.72649601 21.91306539 21.7847719
 21.81768596 21.57735888 21.89034034 21.86826013 21.8930361  21.29687309
 21.973072   21.87860655 21.84676135 21.7706624  21.51092755 21.6778669
 21.6240178  21.85816238 21.96275666 21.76935908 21.89968848 21.66759205
 21.81738846 21.97186503 21.76858901 21.44260485 21.6291626  21.7987809
 21.71977151 21.33834073 21.88357392 21.85690829 21.63372481 21.61671404
 21.38271315 21.78643304 21.77196587 21.36324187 21.72708607 21.81828099
 21.85589317 21.49566862 21.88147897 21.51943339 21.91660731 21.78216204
 21.94119212 21.73694493 21.83614701 21.53982849 21.94859639 21.60182967
 21.5899952  21.56183125 21.96221401 21.34830561]",0.1858691145283532,2023-09-14 14:51:46.861538
72,72,21.74034702524153,"[20.88309383 21.78198412 21.83775639 21.8253048  21.96329933 21.83471665
 21.84330162 21.90982464 21.50346878 21.49330081 21.64396756 21.66647708
 21.88974137 21.74149364 22.02358175 21.61344356 21.39781207 21.89621196
 21.89165818 21.71876909 21.76805592 21.81673398 21.68979793 21.46337275
 21.86849925 22.02534015 21.86963511 21.88674703 21.82983101 21.77729989
 21.79682093 21.46665558 21.91018468 21.51248934 21.98152453 21.99076937
 21.87435915 21.78311101 21.63009828 21.81715046 21.61846649 21.76468028
 21.73907136 21.76657525 21.88477121 21.73546848 21.92675914 21.81429491
 21.8337036  21.56462108 21.85237085 21.92796117 21.88459161 21.28548357
 21.91174497 21.96329933 21.80721873 21.79011219 21.47224444 21.72620098
 21.59833045 21.82310194 22.03359021 21.74651716 21.86323997 21.69573896
 21.84043921 21.91942966 21.81631751 21.40748887 21.66671181 21.79533634
 21.73493701 21.31980237 21.91924948 21.79207095 21.63776222 21.54986639
 21.38642871 21.7830517  21.85601259 21.35873599 21.73842157 21.81233215
 21.84908835 21.50196609 21.84455415 21.50722643 21.96902916 21.74900023
 21.99627163 21.70021158 21.84324197 21.61297643 21.87077108 21.56938872
 21.61373553 21.52690325 21.97301165 21.42508985]",0.1937569137029616,2023-09-14 14:51:46.861570
