host,min,min-prct,mean,mean-prct,scaleup,hardware-gap,comm-gap,hardware-prct,comm-prct
x1922c0s3b0n0,25.345796374140914,0.915101617763583,25.69353159932974,0.9027166692058697,23.1939792654827070.3477352251888277,2.151817108658207,0.13911900162283541,0.8608809983771646
x1922c0s4b0n0,25.11398599946962,0.9107060195645982,25.575584693944226,0.8942692219425004,22.8714582249780240.4615986944746062,2.2425277744915952,0.17070159246326866,0.8292984075367313
x1922c0s7b0n0,25.079136064125834,0.9182096557821652,25.638152105954806,0.898188948937803,23.0279048927550680.559016041828972,2.051231171370766,0.2141621065629678,0.7858378934370323
x1922c1s1b0n0,24.89915163590173,0.9217466234789147,25.49562520353763,0.9001822377235684,22.9507089478819140.5964735676359005,1.9484426880198171,0.23437846581800958,0.7656215341819904
x1922c1s2b0n0,25.270555506572773,0.9197082101410305,25.55916105852789,0.9093231707018411,23.2415373742196070.2886055519551185,2.0290181323531655,0.12452649405904542,0.8754735059409545
x1922c1s4b0n0,25.358349935311725,0.9254742336085104,25.66375096539448,0.9144610039118769,23.468499471959040.30540103008275565,1.889850463352687,0.1391189260073435,0.8608810739926565
x1922c1s5b0n0,25.34075858237837,0.9216694888001881,25.584925620493493,0.9128736332820011,23.355804008429650.24416703811512264,1.9849545739487198,0.10953509077015294,0.890464909229847
x1922c1s7b0n0,25.46361562628233,0.916908156675272,25.838000443599682,0.9036224346054477,23.3477968661821830.3743848173173525,2.1158187601001472,0.15034305657275357,0.8496569434272464
x1922c2s0b0n0,24.862215095439296,0.9256426439826674,25.470900735821512,0.9035222882339092,23.0135265162082160.6086856403822161,1.84868857923108,0.24769757716348212,0.7523024228365179
x1922c2s2b0n0,25.234487902922424,0.9155830398043951,25.642287173976882,0.9010221664435751,23.104269142064950.4077992710544578,2.130218760857474,0.16067627019468247,0.8393237298053176
x1922c2s3b0n0,25.223432981784516,0.9116603315256838,25.79808086456788,0.891353252015427,22.995203274389540.5746478827833634,2.228229707394977,0.20502068474092724,0.7949793152590727
x1922c2s4b0n0,25.28959927958239,0.9240815753409555,25.774109600205193,0.906710381251422,23.3696527420179870.4845103206228032,1.9199465375644031,0.20150510040262912,0.7984948995973709
x1922c2s6b0n0,25.2756267320848,0.9188219583212375,25.80448481287002,0.8999908744617864,23.2238008517707750.5288580807852199,2.0518258803140235,0.20492942520553836,0.7950705747944616
x1922c3s0b0n0,25.058655180381667,0.9131549467316055,25.65501724991111,0.8919282615756718,22.882434936407090.5963620695294445,2.1762202439745764,0.21509264724976024,0.7849073527502398
x1922c3s1b0n0,25.547224970797792,0.9221583251651774,25.83804608386991,0.9117789369683014,23.558586191688890.29082111307211633,1.9886387791089035,0.1275833429092953,0.8724166570907047
x1922c3s2b0n0,25.019159353805403,0.911326429379355,25.585808619166,0.8911432700585792,22.800621159976570.5666492653605957,2.2185381938288344,0.2034510328886469,0.796548967111353
x1922c3s3b0n0,25.199951276326686,0.9112004230138852,25.554243101376382,0.8985672622673532,22.9622062629181730.35429182504969603,2.2377450134085137,0.13668471828526757,0.8633152817147324
x1922c3s4b0n0,25.343150473877834,0.9184305000768762,25.744047147041496,0.9041283303399329,23.275922363247140.4008966731636612,2.067228110630694,0.16242966149683297,0.837570338503167
x1922c3s5b0n0,24.908396959082914,0.9178536884891447,25.533617215072947,0.8953789755158563,22.862264023246050.6252202559900333,2.046132935836866,0.23404627209270457,0.7659537279072954
x1922c3s7b0n0,25.069177171840874,0.9155000133477509,25.622601892302956,0.895726052018624,22.950832035437450.5534247204620826,2.1183451364034234,0.20713787119050553,0.7928621288094945
x1922c4s0b0n0,25.064883674731437,0.9204192760127257,25.671641260389027,0.8986648672454179,23.0702020852394970.60675758565759,1.9946815894919396,0.2332391975386908,0.7667608024613092
x1922c4s1b0n0,25.216852151249096,0.9207427049894535,25.63533951363716,0.9057119235229506,23.2182326610602130.4184873623880634,1.998619490188883,0.1731356484889785,0.8268643515110214
x1922c4s2b0n0,25.133785651983207,0.9212910277008048,25.59505302686529,0.9046877609131206,23.155531213327350.4612673748820839,1.9782544386558563,0.18908106183856024,0.8109189381614398
x1922c4s3b0n0,25.252040620761434,0.9214325112228225,25.738494626424423,0.9040175635913371,23.268051202688930.48645400566298846,1.983989418072504,0.1969095916098472,0.8030904083901528
x1922c4s5b0n0,25.277297150271465,0.9144060754918617,25.617688228921185,0.9022560458881311,23.113714086221350.34039107864971996,2.1635830640501155,0.1359403329471699,0.8640596670528301
