host,min,min-prct,mean,mean-prct,scaleup,hardware-gap,comm-gap,hardware-prct,comm-prct
x1922c0s3b0n0,25.345796374140914,0.9607755194920807,25.69353159932974,0.9477724221819699,24.3516206783057320.3477352251888277,0.9941756958351817,0.2591343581312176,0.7408656418687825
x1922c0s4b0n0,25.11398599946962,0.9616339774544157,25.575584693944226,0.9442780110564907,24.150462246404480.4615986944746062,0.9635237530651395,0.3239010761997927,0.6760989238002073
x1922c0s7b0n0,25.079136064125834,0.9587117777466165,25.638152105954806,0.9378079598335364,24.043663120387360.559016041828972,1.0354729437384727,0.3505926016980482,0.6494073983019518
x1922c1s1b0n0,24.89915163590173,0.9619063555415063,25.49562520353763,0.9394024274738048,23.9506522061655680.5964735676359005,0.9484994297361631,0.38607378164568434,0.6139262183543157
x1922c1s2b0n0,25.270555506572773,0.9563100163355465,25.55916105852789,0.9455116814656058,24.166485349298940.2886055519551185,1.1040701572738314,0.20723097993495124,0.7927690200650488
x1922c1s4b0n0,25.358349935311725,0.9626668835494139,25.66375096539448,0.9512110578496172,24.411643704182020.30540103008275565,0.9467062311297063,0.24390963900890128,0.7560903609910987
x1922c1s5b0n0,25.34075858237837,0.9585819662521792,25.584925620493493,0.949433840400178,24.2911941882180430.24416703811512264,1.0495643941603277,0.18873085404261605,0.811269145957384
x1922c1s7b0n0,25.46361562628233,0.9497342603342022,25.838000443599682,0.9359728979435096,24.183668152261680.3743848173173525,1.2799474740206485,0.22630569401178482,0.7736943059882152
x1922c2s0b0n0,24.862215095439296,0.9634190568601504,25.470900735821512,0.940395947011639,23.9527318187023220.6086856403822161,0.9094832767369745,0.4009340683494105,0.5990659316505895
x1922c2s2b0n0,25.234487902922424,0.9489100399439682,25.642287173976882,0.9338191543314665,23.94525892392770.4077992710544578,1.2892289789947249,0.240301993230012,0.759698006769988
x1922c2s3b0n0,25.223432981784516,0.9520747822435363,25.79808086456788,0.9308674776870527,24.0145944635669220.5746478827833634,1.2088385182175934,0.3222048020443836,0.6777951979556164
