,Rank,Throughput,Throughputs,Uncert,Start
98,98,23.511753423048432,"[23.28431016 23.77746669 23.39803866 23.80633546 23.34498637 23.49907032
 23.45332641 21.99463881 23.73478748 23.62607019 23.42427809 23.65380294
 23.46371337 23.63563308 23.66296834 23.70595138 23.85361039 23.72627002
 23.84088593 23.63242132 23.59387857 23.28742799 23.72465169 23.49127299
 23.44452878 20.60989842 23.45559563 23.18255976 23.60543515 23.49762087
 23.71297811 23.66954942 23.67403225 23.70953449 23.38976113 23.63695993
 23.44562812 23.44287996 23.33994632 23.56420362 23.65667074 23.28329365
 23.45387649 23.47004635 23.40919864 23.36905878 23.51813689 23.68328345
 23.65324345 23.73992908 23.60439042 23.69443655 23.6052262  23.54381504
 23.41810688 23.48582484 23.65779007 23.74380435 23.50618213 23.6913491
 23.71178327 23.41358339 23.42359224 23.72401849 23.43278598 23.72486277
 23.71508695 23.31131385 23.70560015 23.55414362 23.39441224 23.39229166
 23.53841175 23.71993868 23.60585307 23.68721039 23.31355567 23.6788672
 23.67459272 23.55795847 23.5080471  23.57496692 23.69198056 23.35302772
 23.78015249 23.12091952 23.51523346 23.64709082 23.20192344 23.75007793
 23.68216171 23.5574035  23.38613728 23.6722109  23.73591422 23.55615493
 23.60000354 23.39974962 23.30554148 23.6722109 ]",0.36597960869456225,2023-09-14 14:53:10.679913
99,99,23.51207142814755,"[23.28769915 23.81980319 23.41605053 23.78241469 23.33592946 23.47410952
 23.48182653 22.01691449 23.71761804 23.59805434 23.42249496 23.68770135
 23.40974665 23.65625102 23.67620423 23.71452455 23.83328616 23.73330881
 23.8131383  23.63695993 23.64492417 23.23939775 23.72225978 23.53093435
 23.40050253 20.61680321 23.47410952 23.16141771 23.61358726 23.52851215
 23.6733317  23.66653847 23.71283754 23.66856903 23.44707117 23.59109554
 23.4313447  23.4968617  23.29007202 23.56232973 23.70384417 23.29888981
 23.39112891 23.50486992 23.41886097 23.32681155 23.52602125 23.73049279
 23.59882006 23.73471707 23.65016673 23.65772011 23.63221189 23.56649434
 23.40967815 23.45559563 23.67473285 23.74006997 23.50728726 23.66562834
 23.74598915 23.41618761 23.38709442 23.76221155 23.43113881 23.68559738
 23.74077448 23.32647146 23.72584783 23.50832342 23.45181385 23.36701104
 23.53418782 23.72148603 23.56260732 23.72162671 23.3296006  23.65541162
 23.64974724 23.56212153 23.51786035 23.58775677 23.71473545 23.33273057
 23.78785987 23.12900782 23.49644763 23.67270123 23.16410028 23.78418233
 23.66814888 23.55317276 23.40399389 23.66240842 23.69415584 23.55636302
 23.61219334 23.44865185 23.24959604 23.70524893]",0.3667629848089954,2023-09-14 14:53:10.679940
100,100,23.511658093291885,"[23.28478456 23.77888019 23.42036928 23.77358042 23.33136961 23.49727578
 23.46233708 22.01897485 23.71487605 23.61526018 23.44906424 23.62369811
 23.45270762 23.65289378 23.70447629 23.66548832 23.87817356 23.71656335
 23.83321516 23.63235151 23.60745523 23.27861888 23.71009665 23.49755185
 23.4483082  20.60220238 23.47672723 23.16738727 23.61560874 23.49223875
 23.69591038 23.66205848 23.7012458  23.68468578 23.41426866 23.64443499
 23.43539448 23.44432266 23.33579331 23.54478512 23.67816636 23.30676362
 23.41420013 23.48989347 23.3983124  23.34880191 23.54540879 23.67277128
 23.65072608 23.73802713 23.62090805 23.69233138 23.59422649 23.60299758
 23.35623217 23.49106605 23.64716071 23.78906238 23.48989347 23.68363402
 23.71213468 23.41207595 23.42516976 23.71424337 23.47066607 23.69113863
 23.71557906 23.30886873 23.7339425  23.54215222 23.42743352 23.35118726
 23.53668045 23.72394814 23.5926957  23.68216171 23.33320695 23.70777793
 23.6380774  23.55920723 23.52007291 23.55483713 23.69612095 23.34900635
 23.78566735 23.13308754 23.54319146 23.59993392 23.21875843 23.75811859
 23.66625842 23.548389   23.3890773  23.67599402 23.72401849 23.5527567
 23.6244655  23.39838083 23.29353051 23.67977836]",0.36539432643046243,2023-09-14 14:53:10.679924
101,101,23.51179345661416,"[23.29563323 23.78425304 23.41002066 23.78340453 23.34491825 23.5056296
 23.43958301 22.02176301 23.71621181 23.63633141 23.42441527 23.6504464
 23.44205563 23.65275392 23.6804092  23.67634437 23.87489555 23.72971851
 23.80208566 23.64247844 23.61003308 23.27861888 23.71712584 23.49962254
 23.43505122 20.61345646 23.48265366 23.15799834 23.6187462  23.4909281
 23.69836718 23.67277128 23.67900738 23.70876157 23.40817121 23.62153575
 23.4322369  23.46144259 23.33300278 23.56017859 23.66282836 23.29644729
 23.43319781 23.47569385 23.40919864 23.36769358 23.5242226  23.69478744
 23.62704706 23.73464665 23.62216349 23.68671945 23.59603587 23.60689794
 23.36994625 23.48747971 23.65751022 23.76687076 23.51129424 23.65072608
 23.72141569 23.40782875 23.42393516 23.72795895 23.47032178 23.68882361
 23.72437027 23.311178   23.72218944 23.54263719 23.41385749 23.37732166
 23.53446475 23.70728614 23.59617506 23.70019256 23.30275817 23.71445426
 23.64317717 23.56746629 23.5141967  23.55601621 23.71712584 23.33014488
 23.79267067 23.12078588 23.5461711  23.62062908 23.20508655 23.75014844
 23.6722109  23.53446475 23.40988365 23.67010968 23.72444062 23.55386622
 23.62369811 23.40070787 23.28878383 23.67592395]",0.3647907721830745,2023-09-14 14:53:10.679880
102,102,23.511637667639206,"[23.26636498 23.78467732 23.46274995 23.75473239 23.32844408 23.54194439
 23.42139779 22.04366851 23.70475725 23.59005208 23.44528457 23.64681123
 23.47293864 23.62223325 23.65149522 23.71881347 23.84948589 23.73091515
 23.7989701  23.6652083  23.61247211 23.26670331 23.70588113 23.52567533
 23.43663028 20.59520132 23.48334297 23.16671638 23.62007116 23.46584693
 23.71803994 23.65163507 23.66674851 23.72859236 23.41296669 23.63318927
 23.40214539 23.46268114 23.34457764 23.56108063 23.66051888 23.29570107
 23.41358339 23.50866882 23.40413083 23.36571432 23.51101785 23.71586028
 23.60919696 23.74225409 23.63975379 23.67998863 23.60049089 23.58754813
 23.37383825 23.46922012 23.63800755 23.78651602 23.52325421 23.64660154
 23.72338533 23.40954114 23.39995496 23.75191129 23.46116737 23.68139057
 23.76905981 23.31077045 23.71332956 23.55358883 23.41557077 23.38545366
 23.50832342 23.68784162 23.6159573  23.68938479 23.33381945 23.68847289
 23.63311945 23.60111751 23.46268114 23.58198572 23.71937606 23.33388751
 23.78418233 23.13469307 23.54831968 23.61944353 23.20104869 23.74528433
 23.67003965 23.5452009  23.40529486 23.66590837 23.73112634 23.55705666
 23.62990838 23.40282999 23.27008718 23.68924449]",0.3653042146570472,2023-09-14 14:53:10.679976
103,103,23.511802581316264,"[23.26670331 23.78446518 23.46192423 23.75219337 23.32640345 23.49141095
 23.4719056  22.0491365  23.61818837 23.67424242 23.44480361 23.65597121
 23.40851368 23.67326164 23.65555151 23.71902444 23.85268581 23.68216171
 23.84266227 23.62090805 23.6692693  23.260953   23.70538942 23.52809696
 23.43107018 20.60018643 23.48244687 23.16933307 23.62139626 23.41536516
 23.76567049 23.6524742  23.60954534 23.79288295 23.40029718 23.58685269
 23.40118703 23.46096096 23.39803866 23.55983167 23.66443827 23.25189358
 23.45559563 23.50459368 23.40947264 23.35793703 23.51157063 23.66023897
 23.67263118 23.69359444 23.65408269 23.66240842 23.64855877 23.53958918
 23.41474836 23.43113881 23.6919104  23.7278182  23.57420275 23.64261818
 23.73063358 23.35780063 23.39530164 23.80385622 23.41406307 23.72901465
 23.76080003 23.31878824 23.71332956 23.50486992 23.40871916 23.43450203
 23.51986547 23.68903405 23.55615493 23.69591038 23.33191398 23.74338153
 23.62565155 23.60202269 23.4920318  23.50949784 23.72050133 23.38483844
 23.73943595 23.1165769  23.55206331 23.67879712 23.19270821 23.75014844
 23.67613416 23.53411859 23.4122815  23.66779878 23.72697371 23.56434244
 23.61386606 23.35759604 23.33075723 23.69177007]",0.3658195806017969,2023-09-14 14:53:10.680026
104,104,23.512262922655204,"[23.30818962 23.83960712 23.45373897 23.75818915 23.3248392  23.48224009
 23.44576555 22.01388526 23.77937496 23.53100357 23.48575589 23.67396219
 23.39509639 23.62718662 23.65296372 23.77322719 23.83726301 23.75233441
 23.80413954 23.65820984 23.55650174 23.32171135 23.7025098  23.52726663
 23.43628699 20.55171067 23.55039933 23.14553624 23.63325909 23.40009185
 23.79005278 23.64632196 23.66219845 23.67130032 23.41118528 23.69338392
 23.40098167 23.47011521 23.35200521 23.51136334 23.66142862 23.33007684
 23.36666978 23.49879422 23.46928897 23.3646907  23.50569866 23.71459485
 23.62153575 23.74317013 23.63200246 23.60780356 23.6710902  23.60223159
 23.36230259 23.47610719 23.63633141 23.776972   23.45759014 23.65310358
 23.79068951 23.34798419 23.45944741 23.75649592 23.46130498 23.64387594
 23.79684632 23.31056668 23.71522755 23.55990105 23.35568667 23.4399264
 23.51461139 23.68132047 23.61707278 23.63025736 23.39112891 23.69331375
 23.61052085 23.55338079 23.56073368 23.55254868 23.65282385 23.3436921
 23.84607359 23.12312486 23.48761762 23.64576283 23.16893046 23.82171826
 23.60634066 23.56600839 23.38661584 23.72936657 23.72444062 23.50162455
 23.61818837 23.47025292 23.28146417 23.62676795]",0.37217636457495695,2023-09-14 14:53:10.679946
105,105,23.511667275400214,"[23.26738001 23.77782005 23.45951621 23.75748361 23.32273121 23.53861952
 23.42866849 22.04591613 23.69450672 23.5998643  23.42928602 23.66709859
 23.46281876 23.6216055  23.65813988 23.70967503 23.86264661 23.7284516
 23.79351983 23.66464827 23.61484193 23.27150869 23.70272048 23.52498353
 23.42825682 20.60177793 23.48472172 23.1679911  23.61770029 23.46151139
 23.72591819 23.65177492 23.6633883  23.72957773 23.40330923 23.63835678
 23.40392542 23.46447039 23.34355587 23.55990105 23.66226844 23.3033012
 23.40871916 23.50597493 23.40180311 23.36639678 23.50956692 23.71459485
 23.61986194 23.73901329 23.63661075 23.67823644 23.59575748 23.60585307
 23.35991497 23.4781052  23.64150029 23.77188499 23.51834431 23.66142862
 23.72366673 23.40529486 23.40063942 23.7511356  23.46708595 23.68153077
 23.75875362 23.31518635 23.70967503 23.55934599 23.4118704  23.38025946
 23.51613207 23.68188129 23.6187462  23.69212089 23.33524877 23.69099831
 23.62753553 23.59993392 23.49713775 23.55095396 23.71965737 23.33429587
 23.78708183 23.12305802 23.55178596 23.63123458 23.19412029 23.74380435
 23.67571375 23.53578027 23.41125379 23.66583836 23.73204152 23.55976228
 23.62300053 23.40700689 23.27936401 23.68707012]",0.36479974727873193,2023-09-14 14:53:10.679937
106,106,23.51189325673982,"[23.34096777 23.71227525 23.45669601 23.75713085 23.3199438  23.53446475
 23.49555053 21.98079977 23.70503821 23.59812395 23.49851812 23.67172058
 23.38764139 23.69240155 23.56753572 23.79974891 23.78991129 23.7251442
 23.81037418 23.71853218 23.62418644 23.19519627 23.78050593 23.45862192
 23.4367676  20.59154357 23.47893206 23.16872917 23.61965273 23.4735585
 23.71389189 23.65583131 23.73140793 23.66198849 23.41351487 23.61860674
 23.40858217 23.46151139 23.36080174 23.62125677 23.65541162 23.23744016
 23.41269261 23.569341   23.33347917 23.37472608 23.50411028 23.71923541
 23.61156613 23.75727195 23.619583   23.68286278 23.67137037 23.52712825
 23.36005139 23.48610063 23.62704706 23.78856721 23.50977419 23.6519847
 23.73570295 23.47438504 23.31763279 23.76736503 23.53432629 23.60111751
 23.76785932 23.31287628 23.71339985 23.59701026 23.37814144 23.44975158
 23.51965802 23.60654964 23.61275089 23.76665894 23.33266252 23.61644531
 23.62816359 23.67676481 23.42002646 23.56108063 23.72057167 23.33729095
 23.78057662 23.12539747 23.61790946 23.62593064 23.1379048  23.81526499
 23.67081004 23.47996572 23.46763666 23.67249109 23.72401849 23.46674176
 23.64688112 23.40673295 23.34307907 23.6224425 ]",0.3706806922841005,2023-09-14 14:53:10.679937
107,107,23.51134502896658,"[23.1968777  23.79691711 23.45559563 23.7511356  23.33511264 23.54187511
 23.42681609 22.03468259 23.71445426 23.5998643  23.43374694 23.65806992
 23.45855314 23.62251225 23.64115097 23.71789931 23.869909   23.73746365
 23.79974891 23.64485429 23.60090863 23.25790987 23.73915417 23.5244993
 23.43340373 20.59737538 23.48803138 23.16228948 23.61965273 23.47562497
 23.6889639  23.64939768 23.66485828 23.7430292  23.40207693 23.65072608
 23.38196783 23.48237794 23.34396456 23.5640648  23.65499194 23.31505045
 23.41221298 23.47362738 23.42640449 23.36557783 23.44713989 23.74457956
 23.65156514 23.74662353 23.5901912  23.72204875 23.59603587 23.59130425
 23.35541393 23.43038394 23.68608827 23.78531376 23.53654195 23.65275392
 23.72711446 23.33177788 23.41193892 23.81944858 23.45635213 23.68223181
 23.75783637 23.28580119 23.73147832 23.56177456 23.35848263 23.44425396
 23.51385113 23.67431248 23.63311945 23.68426506 23.33170984 23.69689304
 23.62537247 23.60313686 23.49079014 23.55164729 23.70026278 23.3601196
 23.7817784  23.12981028 23.51246896 23.64911804 23.2096645  23.74958438
 23.66142862 23.5494981  23.40495249 23.66674851 23.72176739 23.55130062
 23.6423387  23.36666978 23.30201155 23.71002638]",0.3680967730018544,2023-09-14 14:53:10.679937
108,108,23.510755248385575,"[23.29481923 23.70686462 23.46302521 23.72479241 23.42084924 23.43999508
 23.43004083 22.09969171 23.69717382 23.6280938  23.39420701 23.69106847
 23.44872058 23.63870602 23.68692985 23.63940452 23.89307847 23.65303365
 23.83534543 23.69478744 23.61240241 23.27753514 23.63891556 23.58685269
 23.34226175 20.61382827 23.47293864 23.16564303 23.68580776 23.49513651
 23.63877587 23.65366307 23.75825971 23.63297982 23.41584492 23.69296289
 23.42009503 23.38812    23.3293965  23.56378717 23.75296912 23.29353051
 23.40830819 23.4227007  23.39160768 23.45105764 23.44837693 23.78764767
 23.56226033 23.80328961 23.62216349 23.61498134 23.64799953 23.61358726
 23.34887006 23.50466274 23.63381763 23.7877184  23.43958301 23.74077448
 23.71002638 23.40810271 23.39838083 23.75395652 23.47638276 23.60188343
 23.75064201 23.30601674 23.71600089 23.61937379 23.39078695 23.31341979
 23.53204182 23.78665747 23.60139602 23.60870925 23.40406236 23.62090805
 23.72007934 23.57163272 23.51509522 23.5696882  23.69661227 23.345327
 23.79557224 23.10089025 23.48582484 23.71368102 23.18148495 23.75571993
 23.59854161 23.54423078 23.48796242 23.63975379 23.66429826 23.63256094
 23.60759456 23.41118528 23.29855054 23.59875045]",0.36317115307572856,2023-09-14 14:53:10.679915
109,109,23.511823836467187,"[23.29129255 23.79436906 23.2993648  23.89843167 23.25696328 23.52968858
 23.4878245  22.05740439 23.68405471 23.55962352 23.50880699 23.64268806
 23.44913297 23.64716071 23.68980568 23.63374781 23.88380529 23.66499828
 23.82086708 23.70300139 23.53792696 23.34859748 23.72162671 23.51150153
 23.41276113 20.61212869 23.4792766  23.16289305 23.61226303 23.4867212
 23.64709082 23.72795895 23.68251224 23.64562305 23.45648968 23.56232973
 23.42866849 23.53391089 23.31783669 23.57976149 23.5937394  23.29353051
 23.50742541 23.46832509 23.40413083 23.31246867 23.50314355 23.70384417
 23.65387288 23.71557906 23.68952508 23.63430638 23.64841896 23.6049476
 23.37745829 23.44514715 23.67963818 23.77245011 23.46213065 23.64632196
 23.78389949 23.41303521 23.39003468 23.75607265 23.40734932 23.73908373
 23.76348206 23.29576891 23.72451098 23.54436936 23.3191281  23.39509639
 23.59547911 23.66023897 23.65177492 23.68784162 23.26223812 23.76743564
 23.64799953 23.49989866 23.57468904 23.56045613 23.68454554 23.35561849
 23.81533589 23.03311586 23.55948475 23.70314185 23.18612079 23.73225272
 23.70265025 23.46639759 23.48568694 23.58497519 23.73091515 23.54811174
 23.68468578 23.40248768 23.24804208 23.73161912]",0.36889428214552883,2023-09-14 14:53:10.679930
110,110,23.511686576607673,"[23.29448008 23.7827682  23.39229166 23.79514757 23.34682585 23.50217689
 23.43587505 22.02521888 23.71269696 23.6349348  23.4364243  23.63486497
 23.4615802  23.62076856 23.66422827 23.74732843 23.8007402  23.75579047
 23.81186247 23.64010307 23.60160491 23.2596004  23.73732279 23.47693391
 23.4518826  20.60124741 23.47500499 23.15069365 23.64555316 23.47045949
 23.72444062 23.65611111 23.66121867 23.7348579  23.41467983 23.62355859
 23.42942326 23.44713989 23.34212553 23.52539861 23.68861318 23.31967189
 23.40680143 23.4719056  23.40351462 23.39434383 23.51792948 23.70883184
 23.64164002 23.71389189 23.62837295 23.69577001 23.5696882  23.62251225
 23.32994077 23.49920837 23.66212847 23.75670756 23.53349552 23.6666785
 23.71480575 23.40310384 23.38579547 23.76941293 23.46956438 23.67270123
 23.7369002  23.32266321 23.72619966 23.54021257 23.39359133 23.3551412
 23.54533949 23.72957773 23.59659265 23.66555833 23.35050568 23.69787578
 23.62565155 23.57246618 23.52899655 23.5679523  23.70609187 23.3401506
 23.79189232 23.10636147 23.56364836 23.6361219  23.18329875 23.74556626
 23.68784162 23.53467246 23.38210451 23.68678958 23.73070397 23.53432629
 23.6144934  23.40776026 23.30011126 23.6891042 ]",0.36665918105054235,2023-09-14 14:53:10.679928
111,111,23.5119501153885,"[23.26629731 23.82746532 23.41104826 23.7988285  23.33293473 23.51253806
 23.3898979  22.08553729 23.69366461 23.579136   23.45133262 23.62837295
 23.5020388  23.58893915 23.73570295 23.66856903 23.86449738 23.68889376
 23.85353927 23.64031264 23.61177519 23.27970272 23.71951671 23.5137129
 23.40584268 20.60873037 23.47989681 23.17121209 23.6144934  23.47197446
 23.71740709 23.67102016 23.68251224 23.65121552 23.40570573 23.65030657
 23.42427809 23.49423951 23.27096714 23.57552271 23.67683488 23.33708671
 23.37923456 23.48230902 23.43717957 23.36953664 23.47969007 23.74902035
 23.60808223 23.76616471 23.56920212 23.71431366 23.58859138 23.62558178
 23.37964451 23.48265366 23.58539239 23.8285299  23.52470682 23.62488409
 23.69499799 23.46371337 23.35036937 23.79989052 23.47404065 23.67158049
 23.69661227 23.31838042 23.72619966 23.52885814 23.39591741 23.43271735
 23.48458384 23.76376442 23.57482798 23.66779878 23.36673803 23.70609187
 23.64024279 23.52588288 23.50445556 23.5827504  23.74866785 23.28749578
 23.79196307 23.11777931 23.60244049 23.63235151 23.17651524 23.71487605
 23.71712584 23.48692806 23.41646177 23.69689304 23.69998193 23.60104789
 23.59721907 23.38812    23.31708909 23.68342368]",0.36471976724914773,2023-09-14 14:53:10.679865
112,112,23.51126571463844,"[23.27069638 23.77245011 23.42681609 23.80123588 23.35568667 23.50666561
 23.41851819 22.0143093  23.6874208  23.66835895 23.45092016 23.62962919
 23.42208351 23.63458567 23.73000006 23.70208845 23.79132628 23.77570005
 23.7776787  23.67305149 23.57066042 23.27286268 23.75071252 23.52048781
 23.36748881 20.621533   23.48106839 23.18914516 23.61909486 23.49058321
 23.69927984 23.65967917 23.64695102 23.69956067 23.45683356 23.6153996
 23.39571215 23.45655845 23.36974144 23.57788512 23.66016899 23.25723373
 23.43518852 23.50210785 23.37520417 23.37554567 23.50790894 23.71445426
 23.63577274 23.71881347 23.66702857 23.66793882 23.59707986 23.59735828
 23.3659873  23.48141299 23.66765874 23.75085355 23.49934642 23.7107291
 23.71536815 23.37247249 23.3951648  23.7960677  23.44329214 23.65548157
 23.75670756 23.31036291 23.74662353 23.55442102 23.3455995  23.42468962
 23.53467246 23.67578382 23.63151381 23.64702092 23.33157374 23.71325927
 23.6710902  23.52830455 23.54714138 23.57934449 23.70215867 23.33524877
 23.7701898  23.10642821 23.59527033 23.62383763 23.15498208 23.75529669
 23.66870908 23.5399355  23.46433275 23.59923774 23.74831535 23.5873395
 23.61295997 23.37527247 23.28309036 23.66975952]",0.3656892708329148,2023-09-14 14:53:10.679947
113,113,23.511447232680958,"[23.29617593 23.78043524 23.39249686 23.79281219 23.35432303 23.50031285
 23.39817553 22.04761734 23.72528493 23.62551201 23.43786622 23.63891556
 23.43161921 23.66695856 23.65135537 23.74500242 23.8191649  23.72120468
 23.79175081 23.67116024 23.60759456 23.27936401 23.71529785 23.51198523
 23.38025946 20.64196512 23.44274257 23.19546529 23.57816308 23.48692806
 23.75423865 23.61832782 23.67648452 23.71009665 23.40447318 23.66814888
 23.4322369  23.4518826  23.33613367 23.52491435 23.66625842 23.34001441
 23.39386496 23.51067238 23.3961911  23.37738997 23.52090273 23.66604839
 23.67900738 23.68412483 23.61358726 23.74147903 23.55282604 23.63849647
 23.33436393 23.51709987 23.60452971 23.77598269 23.51364379 23.70834
 23.66401827 23.45401401 23.38292462 23.73373127 23.47142354 23.70784819
 23.73513958 23.31851636 23.71712584 23.55234066 23.35507301 23.42379799
 23.49285964 23.75043048 23.5955487  23.68973553 23.32769581 23.70258003
 23.64010307 23.53321861 23.54256791 23.57976149 23.70096493 23.29916123
 23.83712095 23.10369226 23.56399539 23.59527033 23.21168476 23.72183773
 23.6820916  23.5780241  23.41193892 23.64806943 23.70538942 23.5873395
 23.61121769 23.40919864 23.278077   23.68952508]",0.3620009986753541,2023-09-14 14:53:10.679921
114,114,23.51104829651141,"[23.27929627 23.77909223 23.38955598 23.7947937  23.34219364 23.50915241
 23.41344634 22.06135815 23.68882361 23.63395727 23.38839351 23.68812218
 23.45765893 23.63444602 23.66583836 23.6902266  23.79592614 23.77979906
 23.83541645 23.63270057 23.5679523  23.30628833 23.71832122 23.51661596
 23.42057498 20.62440383 23.4699775  23.16195417 23.61944353 23.46660409
 23.73563252 23.63556325 23.68657918 23.70384417 23.41844964 23.62523293
 23.43621833 23.45009527 23.31878824 23.56399539 23.65939929 23.30554148
 23.42036928 23.47452281 23.40282999 23.38039612 23.48892791 23.73028162
 23.65240427 23.72155637 23.63598224 23.67739549 23.60076939 23.59401774
 23.38600056 23.47906988 23.64017293 23.78163701 23.50638933 23.66310833
 23.67515322 23.45580194 23.40508944 23.75882418 23.44068189 23.70033299
 23.71051828 23.3214394  23.74450908 23.52394591 23.41351487 23.37465778
 23.54533949 23.70581089 23.58434943 23.69780558 23.32225526 23.69464708
 23.6216055  23.59888967 23.51157063 23.56427303 23.67010968 23.37465778
 23.76150577 23.10549391 23.52353088 23.67256113 23.20724066 23.73929506
 23.63933467 23.57288293 23.42901156 23.66730864 23.73211192 23.54416149
 23.6346555  23.40070787 23.27861888 23.67312154]",0.36193487895815124,2023-09-14 14:53:10.679929
115,115,23.51074508273307,"[23.23298619 23.78870869 23.39304408 23.77435757 23.32252723 23.55199397
 23.42654169 22.03583578 23.67830653 23.63584257 23.45126388 23.64827914
 23.43704225 23.65527173 23.68089987 23.67403225 23.79231687 23.77336848
 23.85446392 23.61344786 23.59923774 23.27922853 23.71965737 23.53245714
 23.41817543 20.60055776 23.47424728 23.16960148 23.60843057 23.50259116
 23.70995611 23.65792999 23.68223181 23.70356324 23.40187156 23.63214208
 23.40481554 23.48127515 23.33191398 23.55400492 23.6398935  23.32205129
 23.41632469 23.43882759 23.45291388 23.37875631 23.45360145 23.76616471
 23.63961408 23.72240047 23.64520372 23.67045986 23.61393576 23.57732922
 23.39181287 23.48520432 23.64562305 23.76764748 23.50790894 23.64890831
 23.70131602 23.42901156 23.42098637 23.73922462 23.45628335 23.63374781
 23.79847452 23.29950052 23.73478748 23.51924315 23.42791377 23.37588719
 23.48637643 23.76150577 23.59172166 23.69429619 23.3337514  23.69605076
 23.62600041 23.57774614 23.50424839 23.5823333  23.71368102 23.31749687
 23.79387367 23.10055672 23.56913269 23.58511426 23.24729895 23.73000006
 23.67592395 23.54381504 23.41289817 23.65394282 23.74070403 23.54901285
 23.61860674 23.36496365 23.34539512 23.65268399]",0.36537972229255744,2023-09-14 14:53:10.679933
116,116,23.510842367624562,"[23.24041043 23.77888019 23.36953664 23.81384716 23.33484038 23.52726663
 23.42297501 22.02770535 23.71339985 23.63277038 23.43271735 23.64219896
 23.46185542 23.63409691 23.67655459 23.6584897  23.84500745 23.73837932
 23.84450995 23.61337816 23.6125418  23.28566564 23.70742665 23.53224948
 23.42276927 20.61430633 23.4741784  23.1387748  23.63933467 23.47452281
 23.72648113 23.65667074 23.68153077 23.7089021  23.39885989 23.61505105
 23.44356694 23.45800284 23.32551928 23.55455972 23.66247841 23.28993642
 23.44672757 23.47500499 23.41002066 23.36783009 23.50231498 23.72507384
 23.63318927 23.71993868 23.63765834 23.69394531 23.59833278 23.59993392
 23.35909647 23.48727283 23.6504464  23.77358042 23.50825434 23.65939929
 23.70082449 23.43031531 23.39475431 23.77400431 23.4423991  23.69177007
 23.71332956 23.30309756 23.76080003 23.5258137  23.41687303 23.3734285
 23.53979697 23.70862105 23.5847666  23.70187778 23.33225422 23.69092815
 23.59714946 23.60076939 23.52795857 23.56642491 23.70679437 23.3315057
 23.78404091 23.13061279 23.54305289 23.62223325 23.19143077 23.77202627
 23.66597838 23.52906575 23.41796978 23.64981716 23.74549578 23.55664047
 23.62181475 23.40597964 23.27110253 23.68054939]",0.3659534802432872,2023-09-14 14:53:10.679943
117,117,23.510929200416864,"[23.20750995 23.78432375 23.42626729 23.76383501 23.34103588 23.52090273
 23.42475821 22.06360939 23.65834977 23.63318927 23.47252541 23.61414487
 23.49079014 23.59840239 23.71396219 23.62893126 23.89043845 23.70005214
 23.87710454 23.58601821 23.63249113 23.27841567 23.68721039 23.52297754
 23.43024669 20.60687239 23.47438504 23.19243926 23.62188449 23.49237672
 23.67045986 23.65660078 23.72000901 23.65953923 23.45717746 23.58434943
 23.43704225 23.48534221 23.29502273 23.55074597 23.69387513 23.27523253
 23.45841556 23.44418526 23.42318075 23.39085535 23.47982789 23.74627109
 23.59638385 23.75988263 23.61240241 23.71550876 23.56559188 23.61944353
 23.38251456 23.45628335 23.67270123 23.77117863 23.51253806 23.65233434
 23.70756716 23.39653322 23.40474707 23.7632703  23.47913879 23.68671945
 23.70391441 23.32912437 23.74359294 23.49154892 23.45662723 23.33511264
 23.56829946 23.71255639 23.55379687 23.73816801 23.31077045 23.70953449
 23.58942604 23.58761768 23.51862087 23.5937394  23.7107291  23.33456812
 23.77640667 23.09775548 23.58490566 23.6125418  23.20326934 23.73288636
 23.7004032  23.54339931 23.36271194 23.70166712 23.69661227 23.59429608
 23.6197922  23.40570573 23.26041194 23.69408566]",0.3649182051752022,2023-09-14 14:53:10.679929
118,118,23.511080131718817,"[23.26582367 23.77449888 23.36619204 23.80059859 23.36482717 23.51571732
 23.43209963 22.03996396 23.68889376 23.62655861 23.44081926 23.64646175
 23.38777813 23.70693487 23.65751022 23.69626132 23.84415461 23.65576136
 23.92594919 23.61505105 23.5834456  23.27265957 23.73915417 23.51309091
 23.41934086 20.620842   23.47982789 23.16228948 23.60056051 23.51226164
 23.70489773 23.64583272 23.67788604 23.68840275 23.44610912 23.61797919
 23.41810688 23.46330047 23.32245924 23.54575529 23.67697503 23.26162936
 23.41139081 23.53841175 23.4172843  23.36237081 23.52055697 23.70876157
 23.59422649 23.76080003 23.63242132 23.67648452 23.60153528 23.60682828
 23.38196783 23.47039064 23.65100576 23.77958701 23.49417051 23.6103118
 23.75508507 23.43697358 23.41125379 23.69324358 23.51226164 23.68482602
 23.74634158 23.27665468 23.75642537 23.46426393 23.46261233 23.39653322
 23.50694189 23.72092334 23.53910434 23.75557885 23.33960585 23.69233138
 23.58560099 23.62286102 23.5141967  23.56135819 23.73154872 23.3092083
 23.7713199  23.13904251 23.48306724 23.69120878 23.2110113  23.73711149
 23.66415827 23.55962352 23.38982952 23.67669473 23.72943696 23.55442102
 23.62327956 23.40728083 23.28200621 23.66961945]",0.365035932230802,2023-09-14 14:53:10.679938
